"","FIPS","County","Median_HH_Income","Population","Year"
"47784","48339","Montgomery County, Texas",654722,97266,2023
"47785","48341","Moore County, Texas",21234,61325,2023
"47786","48343","Morris County, Texas",12014,55082,2023
"47787","48345","Motley County, Texas",1267,62857,2023
"47788","48347","Nacogdoches County, Texas",64897,51528,2023
"47789","48349","Navarro County, Texas",53735,59310,2023
"47790","48351","Newton County, Texas",12193,41044,2023
"47791","48353","Nolan County, Texas",14565,50160,2023
"47792","48355","Nueces County, Texas",352829,66021,2023
"47793","48357","Ochiltree County, Texas",9852,64988,2023
"47794","48359","Oldham County, Texas",2097,76402,2023
"47795","48361","Orange County, Texas",84993,73372,2023
"47796","48363","Palo Pinto County, Texas",28920,64972,2023
"47797","48365","Panola County, Texas",22624,62593,2023
"47798","48367","Parker County, Texas",158079,102099,2023
"47799","48369","Parmer County, Texas",9752,68164,2023
"47800","48371","Pecos County, Texas",14983,67689,2023
"47801","48373","Polk County, Texas",51780,59066,2023
"47802","48375","Potter County, Texas",116634,50448,2023
"47803","48377","Presidio County, Texas",6043,29014,2023
"47804","48379","Rains County, Texas",12505,64874,2023
"47805","48381","Randall County, Texas",143791,80905,2023
"47806","48383","Reagan County, Texas",3259,70288,2023
"47807","48385","Real County, Texas",2821,45417,2023
"47808","48387","Red River County, Texas",11621,46912,2023
"47809","48389","Reeves County, Texas",13219,56056,2023
"47810","48391","Refugio County, Texas",6693,58016,2023
"47811","48393","Roberts County, Texas",785,66118,2023
"47812","48395","Robertson County, Texas",16973,66250,2023
"47813","48397","Rockwall County, Texas",116931,124917,2023
"47814","48399","Runnels County, Texas",9880,63490,2023
"47815","48401","Rusk County, Texas",52613,67506,2023
"47816","48403","Sabine County, Texas",9998,59924,2023
"47817","48405","San Augustine County, Texas",7889,46338,2023
"47818","48407","San Jacinto County, Texas",27983,59526,2023
"47819","48409","San Patricio County, Texas",69519,67512,2023
"47820","48411","San Saba County, Texas",5802,54855,2023
"47821","48413","Schleicher County, Texas",2426,90141,2023
"47822","48415","Scurry County, Texas",16633,62689,2023
"47823","48417","Shackelford County, Texas",3169,64659,2023
"47824","48419","Shelby County, Texas",24108,50436,2023
"47825","48421","Sherman County, Texas",2434,74167,2023
"47826","48423","Smith County, Texas",238014,71923,2023
"47827","48425","Somervell County, Texas",9510,83382,2023
"47828","48427","Starr County, Texas",65809,38182,2023
"47829","48429","Stephens County, Texas",9278,54695,2023
"47830","48431","Sterling County, Texas",1389,78750,2023
"47831","48433","Stonewall County, Texas",1244,61250,2023
"47832","48435","Sutton County, Texas",3306,75000,2023
"47833","48437","Swisher County, Texas",6981,39031,2023
"47834","48439","Tarrant County, Texas",2135743,81905,2023
"47835","48441","Taylor County, Texas",144259,66406,2023
"47836","48443","Terrell County, Texas",851,46989,2023
"47837","48445","Terry County, Texas",11699,45905,2023
"47838","48447","Throckmorton County, Texas",1589,58864,2023
"47839","48449","Titus County, Texas",31284,59220,2023
"47840","48451","Tom Green County, Texas",119398,66254,2023
"47841","48453","Travis County, Texas",1307625,97169,2023
"47842","48455","Trinity County, Texas",13850,51663,2023
"47843","48457","Tyler County, Texas",20084,50647,2023
"47844","48459","Upshur County, Texas",41864,62794,2023
"47845","48461","Upton County, Texas",3227,52321,2023
"47846","48463","Uvalde County, Texas",24810,57849,2023
"47847","48465","Val Verde County, Texas",47647,59673,2023
"47848","48467","Van Zandt County, Texas",61323,68274,2023
"47849","48469","Victoria County, Texas",91281,70101,2023
"47850","48471","Walker County, Texas",78292,49862,2023
"47851","48473","Waller County, Texas",59455,76135,2023
"47852","48475","Ward County, Texas",11255,71719,2023
"47853","48477","Washington County, Texas",36156,75085,2023
"47854","48479","Webb County, Texas",267731,62506,2023
"47855","48481","Wharton County, Texas",41651,66100,2023
"47856","48483","Wheeler County, Texas",4902,67964,2023
"47857","48485","Wichita County, Texas",129842,62168,2023
"47858","48487","Wilbarger County, Texas",12712,51626,2023
"47859","48489","Willacy County, Texas",20218,45645,2023
"47860","48491","Williamson County, Texas",643889,108309,2023
"47861","48493","Wilson County, Texas",51501,92461,2023
"47862","48495","Winkler County, Texas",7540,91898,2023
"47863","48497","Wise County, Texas",72359,89897,2023
"47864","48499","Wood County, Texas",46094,62524,2023
"47865","48501","Yoakum County, Texas",7589,82261,2023
"47866","48503","Young County, Texas",17963,63723,2023
"47867","48505","Zapata County, Texas",13855,36527,2023
"47868","48507","Zavala County, Texas",9532,41887,2023
"47869","49001","Beaver County, Utah",7172,85603,2023
"47870","49003","Box Elder County, Utah",59725,77865,2023
"47871","49005","Cache County, Utah",137031,78292,2023
"47872","49007","Carbon County, Utah",20446,53673,2023
"47873","49009","Daggett County, Utah",747,58750,2023
"47874","49011","Davis County, Utah",366742,108058,2023
"47875","49013","Duchesne County, Utah",19932,74738,2023
"47876","49015","Emery County, Utah",9968,69956,2023
"47877","49017","Garfield County, Utah",5170,61688,2023
"47878","49019","Grand County, Utah",9697,62521,2023
"47879","49021","Iron County, Utah",60201,65527,2023
"47880","49023","Juab County, Utah",12273,89803,2023
"47881","49025","Kane County, Utah",7996,75000,2023
"47882","49027","Millard County, Utah",13179,70877,2023
"47883","49029","Morgan County, Utah",12585,126092,2023
"47884","49031","Piute County, Utah",1705,44650,2023
"47885","49033","Rich County, Utah",2588,76875,2023
"47886","49035","Salt Lake County, Utah",1184689,94658,2023
"47887","49037","San Juan County, Utah",14466,54890,2023
"47888","49039","Sanpete County, Utah",29209,67459,2023
"47889","49041","Sevier County, Utah",21854,73765,2023
"47890","49043","Summit County, Utah",42709,137058,2023
"47891","49045","Tooele County, Utah",76648,101846,2023
"47892","49047","Uintah County, Utah",36458,69861,2023
"47893","49049","Utah County, Utah",683622,96877,2023
"47894","49051","Wasatch County, Utah",35808,115146,2023
"47895","49053","Washington County, Utah",189827,76411,2023
"47896","49055","Wayne County, Utah",2557,70074,2023
"47897","49057","Weber County, Utah",266183,87083,2023
"47898","50001","Addison County, Vermont",37497,88478,2023
"47899","50003","Bennington County, Vermont",37312,71494,2023
"47900","50005","Caledonia County, Vermont",30425,66075,2023
"47901","50007","Chittenden County, Vermont",168831,94310,2023
"47902","50009","Essex County, Vermont",5972,58985,2023
"47903","50011","Franklin County, Vermont",50379,79078,2023
"47904","50013","Grand Isle County, Vermont",7393,90625,2023
"47905","50015","Lamoille County, Vermont",26036,69897,2023
"47906","50017","Orange County, Vermont",29594,77328,2023
"47907","50019","Orleans County, Vermont",27492,66426,2023
"47908","50021","Rutland County, Vermont",60484,64778,2023
"47909","50023","Washington County, Vermont",59958,79853,2023
"47910","50025","Windham County, Vermont",45913,68021,2023
"47911","50027","Windsor County, Vermont",57968,75247,2023
"47912","51001","Accomack County, Virginia",33326,57500,2023
"47913","51003","Albemarle County, Virginia",113683,102617,2023
"47914","51005","Alleghany County, Virginia",14962,55160,2023
"47915","51007","Amelia County, Virginia",13342,66339,2023
"47916","51009","Amherst County, Virginia",31385,67298,2023
"47917","51011","Appomattox County, Virginia",16424,62337,2023
"47918","51013","Arlington County, Virginia",235463,140160,2023
"47919","51015","Augusta County, Virginia",77713,79972,2023
"47920","51017","Bath County, Virginia",4123,61709,2023
"47921","51019","Bedford County, Virginia",80254,77644,2023
"47922","51021","Bland County, Virginia",6211,61375,2023
"47923","51023","Botetourt County, Virginia",33875,80467,2023
"47924","51025","Brunswick County, Virginia",15868,52978,2023
"47925","51027","Buchanan County, Virginia",19857,42216,2023
"47926","51029","Buckingham County, Virginia",16914,59199,2023
"47927","51031","Campbell County, Virginia",55398,62608,2023
"47928","51033","Caroline County, Virginia",31541,86267,2023
"47929","51035","Carroll County, Virginia",29158,52575,2023
"47930","51036","Charles City County, Virginia",6686,70339,2023
"47931","51037","Charlotte County, Virginia",11475,48892,2023
"47932","51041","Chesterfield County, Virginia",371610,98910,2023
"47933","51043","Clarke County, Virginia",15060,114185,2023
"47934","51045","Craig County, Virginia",4881,67778,2023
"47935","51047","Culpeper County, Virginia",53563,96098,2023
"47936","51049","Cumberland County, Virginia",9745,57057,2023
"47937","51051","Dickenson County, Virginia",13920,43831,2023
"47938","51053","Dinwiddie County, Virginia",28083,83898,2023
"47939","51057","Essex County, Virginia",10604,56481,2023
"47940","51059","Fairfax County, Virginia",1144474,150113,2023
"47941","51061","Fauquier County, Virginia",73935,129495,2023
"47942","51063","Floyd County, Virginia",15560,61401,2023
"47943","51065","Fluvanna County, Virginia",27764,91959,2023
"47944","51067","Franklin County, Virginia",54958,68348,2023
"47945","51069","Frederick County, Virginia",93355,95603,2023
"47946","51071","Giles County, Virginia",16610,64819,2023
"47947","51073","Gloucester County, Virginia",39228,83689,2023
"47948","51075","Goochland County, Virginia",25613,118695,2023
"47949","51077","Grayson County, Virginia",15323,42864,2023
"47950","51079","Greene County, Virginia",20850,85268,2023
"47951","51081","Greensville County, Virginia",11304,56759,2023
"47952","51083","Halifax County, Virginia",33811,49244,2023
"47953","51085","Hanover County, Virginia",111652,109504,2023
"47954","51087","Henrico County, Virginia",334434,86397,2023
"47955","51089","Henry County, Virginia",50365,48445,2023
"47956","51091","Highland County, Virginia",2265,62946,2023
"47957","51093","Isle of Wight County, Virginia",39444,96118,2023
"47958","51095","James City County, Virginia",80046,107046,2023
"47959","51097","King and Queen County, Virginia",6676,72851,2023
"47960","51099","King George County, Virginia",27468,110517,2023
"47961","51101","King William County, Virginia",18232,85212,2023
"47962","51103","Lancaster County, Virginia",10876,67169,2023
"47963","51105","Lee County, Virginia",22042,42269,2023
"47964","51107","Loudoun County, Virginia",427082,178707,2023
"47965","51109","Louisa County, Virginia",39012,80343,2023
"47966","51111","Lunenburg County, Virginia",11990,54460,2023
"47967","51113","Madison County, Virginia",13931,82972,2023
"47968","51115","Mathews County, Virginia",8517,75487,2023
"47969","51117","Mecklenburg County, Virginia",30431,51691,2023
"47970","51119","Middlesex County, Virginia",10774,74154,2023
"47971","51121","Montgomery County, Virginia",99159,70769,2023
"47972","51125","Nelson County, Virginia",14777,68525,2023
"47973","51127","New Kent County, Virginia",24139,120125,2023
"47974","51131","Northampton County, Virginia",12115,55933,2023
"47975","51133","Northumberland County, Virginia",12085,69500,2023
"47976","51135","Nottoway County, Virginia",15597,62161,2023
"47977","51137","Orange County, Virginia",37208,94175,2023
"47978","51139","Page County, Virginia",23750,59396,2023
"47979","51141","Patrick County, Virginia",17606,50938,2023
"47980","51143","Pittsylvania County, Virginia",60148,54115,2023
"47981","51145","Powhatan County, Virginia",31074,110667,2023
"47982","51147","Prince Edward County, Virginia",21932,55082,2023
"47983","51149","Prince George County, Virginia",42873,88225,2023
"47984","51153","Prince William County, Virginia",484625,128873,2023
"47985","51155","Pulaski County, Virginia",33771,60767,2023
"47986","51157","Rappahannock County, Virginia",7409,98125,2023
"47987","51159","Richmond County, Virginia",9047,64184,2023
"47988","51161","Roanoke County, Virginia",96793,82931,2023
"47989","51163","Rockbridge County, Virginia",22578,63975,2023
"47990","51165","Rockingham County, Virginia",84739,78468,2023
"47991","51167","Russell County, Virginia",25635,49020,2023
"47992","51169","Scott County, Virginia",21504,45136,2023
"47993","51171","Shenandoah County, Virginia",44630,64437,2023
"47994","51173","Smyth County, Virginia",29585,46859,2023
"47995","51175","Southampton County, Virginia",17988,68465,2023
"47996","51177","Spotsylvania County, Virginia",143876,109576,2023
"47997","51179","Stafford County, Virginia",160520,133792,2023
"47998","51181","Surry County, Virginia",6552,71458,2023
"47999","51183","Sussex County, Virginia",10793,62821,2023
"48000","51185","Tazewell County, Virginia",39933,45788,2023
"48001","51187","Warren County, Virginia",41104,84331,2023
"48002","51191","Washington County, Virginia",53913,62774,2023
"48003","51193","Westmoreland County, Virginia",18683,59766,2023
"48004","51195","Wise County, Virginia",35727,50740,2023
"48005","51197","Wythe County, Virginia",28219,55359,2023
"48006","51199","York County, Virginia",70590,108326,2023
"48007","51510","Alexandria city, Virginia",156788,113638,2023
"48008","51520","Bristol city, Virginia",17024,44706,2023
"48009","51530","Buena Vista city, Virginia",6612,54458,2023
"48010","51540","Charlottesville city, Virginia",45863,69829,2023
"48011","51550","Chesapeake city, Virginia",251153,94189,2023
"48012","51570","Colonial Heights city, Virginia",18210,76250,2023
"48013","51580","Covington city, Virginia",5671,42724,2023
"48014","51590","Danville city, Virginia",42239,42778,2023
"48015","51595","Emporia city, Virginia",5633,49375,2023
"48016","51600","Fairfax city, Virginia",24478,132774,2023
"48017","51610","Falls Church city, Virginia",14593,154734,2023
"48018","51620","Franklin city, Virginia",8212,65125,2023
"48019","51630","Fredericksburg city, Virginia",28383,85368,2023
"48020","51640","Galax city, Virginia",6698,41438,2023
"48021","51650","Hampton city, Virginia",137334,67758,2023
"48022","51660","Harrisonburg city, Virginia",51492,59752,2023
"48023","51670","Hopewell city, Virginia",22944,48681,2023
"48024","51678","Lexington city, Virginia",7420,89598,2023
"48025","51680","Lynchburg city, Virginia",79255,59808,2023
"48026","51683","Manassas city, Virginia",42674,117919,2023
"48027","51685","Manassas Park city, Virginia",16923,100668,2023
"48028","51690","Martinsville city, Virginia",13584,42434,2023
